Station_ID,Group,Plot_Size_(m2),Collection_Date,Community,Sample_Type,Vegetation_Type,Percent_Cover_Total,Percent_Cover_Tree,Percent_Cover_Shrub,Percent_Cover_Herb,Percent_Cover_Carpet,Average_Height_Dominant_(cm),Average_Height_Tree_cm,Average_Height_Shrub_cm,Average_Height_Herb_cm,Average_Height_Carpet_cm,Scientific_Name_Originally_Observed,Common_Name_As_Originally_Observed,Scientific_Name_As_Currently_Recognized,Common_Name_As_Currently_Recognized,Percent_Cover,Braun_Blanquet_Rank,In_Out,Number_Planted,Number_Alive,Additional_Species_Description,Organization,Personnel,Comments
BA28-140R,DUNE,4,4/18/2001,Saline,Random,Natural,90,,,90,,25,,,25,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,80,5,Both,,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
BA28-1580,DUNE,4,10/20/2003,Saline,Random,Planted,90,,5,90,,75,,61,75,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,,5,0,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; J. West; E. Lear,"Panicum amarum Ell. indeterminate.;Spartina spartinae (Trin.) Merr. ex A.S. Hitchc., none present inside or outside of plot."
BA28-1580R,DUNE,4,9/18/2002,Saline,Random,Natural,90,,10,90,,80,,140,80,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,20,2,Both,,,,LA DEPT OF NAT RES (CRDT),K. Gray; A. Lasseigne; E. Lear,
BA28-1580R,DUNE,4,9/18/2002,Saline,Random,Natural,90,,10,90,,80,,140,80,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,,,,LA DEPT OF NAT RES (CRDT),K. Gray; A. Lasseigne; E. Lear,
BA28-1640,Dune,4,10/22/2001,Saline,Random,Planted,90,,,90,,31,,,70,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,,5,0,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
BA28-1640,DUNE,4,9/18/2002,Saline,Random,Planted,90,,25,50,,40,,170,40,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,50,3,Both,,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; K. Gray; E. Lear,*no surviving Spartina patens;*Pic 54
BA28-1640,DUNE,4,9/18/2002,Saline,Random,Planted,90,,25,50,,40,,170,40,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,5,0,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; K. Gray; E. Lear,*no surviving Spartina patens;*Pic 54
BA28-1980R,DUNE,4,4/19/2001,Saline,Random,Natural,90,,,90,,30,,,40,,Batis maritima L.,turtleweed,Batis maritima L.,turtleweed,60,4,Both,,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
BA28-1980R,DUNE,4,4/19/2001,Saline,Random,Natural,90,,,90,,30,,,40,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,10,2,Both,,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
BA28-2000R,DUNE,4,4/19/2001,Saline,Random,Natural,90,,,90,,10,,,20,,Batis maritima L.,turtleweed,Batis maritima L.,turtleweed,15,2,Both,,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
BA28-2000R,DUNE,4,4/19/2001,Saline,Random,Natural,90,,,90,,10,,,20,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,60,4,Both,,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
BA28-228R,BAY,4,10/20/2003,Saline,Random,Natural,90,,,90,,119,,,119,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,90,5,Both,,,,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; R. Chiasson,
BA28-2460,DUNE,4,10/20/2003,Saline,Random,Planted,90,,,90,,58,,,58,,Phragmites australis (Cav.) Trin. ex Steud.,common reed,Phragmites australis (Cav.) Trin. ex Steud.,common reed,,,Out,,,,LA DEPT OF NAT RES (CRDT),J. West; E. Lear; A. Lasseigne,
BA28-2460,DUNE,4,10/20/2003,Saline,Random,Planted,90,,,90,,58,,,58,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,,,Out,,,,LA DEPT OF NAT RES (CRDT),J. West; E. Lear; A. Lasseigne,
BA28-2460,DUNE,4,10/20/2003,Saline,Random,Planted,90,,,90,,58,,,58,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,5,0,,LA DEPT OF NAT RES (CRDT),J. West; E. Lear; A. Lasseigne,
BA28-2660,Dune,4,10/22/2001,Saline,Random,Planted,90,,,90,,70,,,70,,Batis maritima L.,turtleweed,Batis maritima L.,turtleweed,5,1,Both,,,,LA DEPT OF NAT RES (CRDT),E. Lear; J. Rapp,
BA28-2660,Dune,4,10/22/2001,Saline,Random,Planted,90,,,90,,70,,,70,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,50,3,Both,,,,LA DEPT OF NAT RES (CRDT),E. Lear; J. Rapp,
BA28-2660,Dune,4,10/22/2001,Saline,Random,Planted,90,,,90,,70,,,70,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,,5,0,,LA DEPT OF NAT RES (CRDT),E. Lear; J. Rapp,
BA28-2660R,DUNE,4,9/18/2002,Saline,Random,Natural,90,,,90,,33,,,33,,Batis maritima L.,turtleweed,Batis maritima L.,turtleweed,,,Out,,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,*debris 10%
BA28-3003R,INTERIOR,4,10/21/2003,Saline,Random,Natural,90,,,90,,122,,,122,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,90,5,Both,,,,LA DEPT OF NAT RES (CRDT),R. Chiasson; E. Lear; J. West,
BA28-380,DUNE,4,4/18/2001,Saline,Random,Planted,90,,,90,,20,,,20,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,95,5,Both,,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
BA28-380R,Dune,4,10/22/2001,Saline,Random,Natural,90,,,90,,27,,,27,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,10,2,Both,,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
BA28-380R,Dune,4,10/22/2001,Saline,Random,Natural,90,,,90,,27,,,27,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
BA28-396R,BAY,4,10/20/2003,Saline,Random,Natural,90,,5,85,,85,,77,85,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,85,5,Both,,,,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; R. Chiasson,
BA28-420,BAY,4,9/18/2002,Saline,Random,Planted,90,,0.01,90,,130,,78,130,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,90,5,Both,5,,,LA DEPT OF NAT RES (CRDT),G. Curole; T. Hubbell; T. Folse,Spartina alterniflora indeterminate.
BA28-436R,BAY,4,9/18/2002,Saline,Random,Natural,90,,0.01,90,,120,,80,120,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,90,5,Both,,,,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; T. Folse,
BA28-468,BAY,4,10/20/2003,Saline,Random,Planted,90,,<1,90,,80,,45,80,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,90,5,Both,5,,Indeterminate,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; R. Chiasson,
BA28-468R,BAY,4,10/20/2003,Saline,Random,Natural,90,,<1,90,,79,,103,79,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,90,5,Both,,,,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; R. Chiasson,
BA28-640R,Dune,4,10/22/2001,Saline,Random,Natural,90,,,90,,25,,,40,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
BA28-648,BAY,4,9/18/2002,Saline,Random,Planted,90,,,90,,160,,,160,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,90,5,Both,5,,,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; T. Folse,Spartina alterniflora indeterminate
BA28-860,DUNE,4,10/20/2003,Saline,Random,Planted,90,,,90,,38,,,38,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,,5,0,,LA DEPT OF NAT RES (CRDT),J. West; E. Lear; A. Lasseigne,No surviving planted species.
BA28-948R,BAY,4,9/18/2002,Saline,Random,Natural,90,,,90,,165,,,165,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,90,5,Both,,,,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; T. Folse,
BA28-96,BAY,4,10/20/2003,Saline,Random,Planted,90,,,90,,67,,,67,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,90,5,Both,5,,Indeterminate,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; R. Chiasson,
BA28-964R,BAY,4,9/18/2002,Saline,Random,Natural,90,,,90,,160,,,160,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,90,5,Both,,,,LA DEPT OF NAT RES (CRDT),G. Curole; T. Hubbell; T. Folse,
BA28-996R,BAY,4,10/20/2003,Saline,Random,Natural,90,,10,80,,150,,130,150,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,80,5,Both,,,,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; R. Chiasson,
BS11-57,,4,8/30/2007,Saline,Random,Planted,90,,,90,,139,,,137,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,60,4,Both,,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; M. Kaintz; B. Carter,
CS17-47,,4,10/15/2008,Saline,Random,Natural,90,,,90,,98,,,98,,Phragmites australis (Cav.) Trin. ex Steud.,common reed,Phragmites australis (Cav.) Trin. ex Steud.,common reed,,,Out,,,lightly stressed,LA DEPT OF NAT RES (CRDL),M. Miller; L. Sharp,"surface water = 0.8' deep, 26.1 deg C, 14.4 ppt;  porewater 10 cm = 26.5 deg C, 19 ppt;   porewater 30 cm = 25.7 deg C, 18.7 ppt;   ;1 cm Ike deposition"
CS17-47,,4,10/15/2008,Saline,Random,Natural,90,,,90,,98,,,98,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,90,5,In,,,severely stressed,LA DEPT OF NAT RES (CRDL),M. Miller; L. Sharp,"surface water = 0.8' deep, 26.1 deg C, 14.4 ppt;  porewater 10 cm = 26.5 deg C, 19 ppt;   porewater 30 cm = 25.7 deg C, 18.7 ppt;   ;1 cm Ike deposition"
CS17-47,,4,10/15/2008,Saline,Random,Natural,90,,,90,,98,,,98,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,,,severely stressed,LA DEPT OF NAT RES (CRDL),M. Miller; L. Sharp,"surface water = 0.8' deep, 26.1 deg C, 14.4 ppt;  porewater 10 cm = 26.5 deg C, 19 ppt;   porewater 30 cm = 25.7 deg C, 18.7 ppt;   ;1 cm Ike deposition"
CS20-61R,,4,9/24/2008,Saline,Random,Natural,90,,,90,,70,,,70,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,60,4,In,,,"stressed, almost dead",LA DEPT OF NAT RES (CRDL),L. Sharp; M. Miller,"2 cm of Ike deposition measured with a ruler.  surface water = 0.9' deep, 26 deg C, 19.5 ppt;  "
CS20-61R,,4,9/24/2008,Saline,Random,Natural,90,,,90,,70,,,70,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,40,3,In,,,browning with green.  stressed,LA DEPT OF NAT RES (CRDL),L. Sharp; M. Miller,"2 cm of Ike deposition measured with a ruler.  surface water = 0.9' deep, 26 deg C, 19.5 ppt;  "
CS21-61R,R2,4,8/4/2015,Saline,Random,Natural,90,,,90,,143.25,,,143.25,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,3,1,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M. Miller; T. McGinnis,10: 35.1 degrees/33250/ 20.5ppt 30:31.7 degrees/15340/8.9ppt surface:0 Water Level is 0 ft above marsh. Open water is 97%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
CS21-63R,R2,4,8/4/2015,Saline,Random,Natural,90,,,90,,146.3,,,146.3,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,90,5,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M. Miller; T. McGinnis,surface water 0 10: 0 30:34.1 degrees/18715/10.9ppt Water Level is 0 ft above marsh. Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
CS21-85R,R1,4,8/4/2015,Saline,Random,Natural,90,,,90,,91.44,,,91.44,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,30,3,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M.Mouledous; B.Wood,10: - 30: - surface: 0 no pole located Water Level is 0 ft above marsh. Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
CS21-85R,R1,4,8/4/2015,Saline,Random,Natural,90,,,90,,91.44,,,91.44,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,55,4,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M.Mouledous; B.Wood,10: - 30: - surface: 0 no pole located Water Level is 0 ft above marsh. Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
CS21-85R,R1,4,8/4/2015,Saline,Random,Natural,90,,,90,,91.44,,,91.44,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,30,3,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M.Mouledous; B.Wood,10: - 30: - surface: 0 no pole located Water Level is 0 ft above marsh. Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
CS21-88R,R1,4,8/4/2015,Saline,Random,Natural,90,,,90,,155.44,,,155.44,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,20,2,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M.Mouledous; B.Wood,surface: 0 10:31.8/24950/14.9ppt 30:30.2/23329/14.0ppt Water Level is 0 ft above marsh. Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
CS21-88R,R1,4,8/4/2015,Saline,Random,Natural,90,,,90,,155.44,,,155.44,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M.Mouledous; B.Wood,surface: 0 10:31.8/24950/14.9ppt 30:30.2/23329/14.0ppt Water Level is 0 ft above marsh. Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
CS21-88R,R1,4,8/4/2015,Saline,Random,Natural,90,,,90,,155.44,,,155.44,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,75,4,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M.Mouledous; B.Wood,surface: 0 10:31.8/24950/14.9ppt 30:30.2/23329/14.0ppt Water Level is 0 ft above marsh. Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
CS28-102A,,4,8/26/2008,Saline,Random,Natural,90,,,90,,85,,,85,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,90,5,In,,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller,"surface water = 0.2' deep, 28.6 deg C, 5.8 ppt;  porewater 10 cm = 28.3 deg C, 20.5 ppt;  "
CS28-102A,REFERENCE,4,9/12/2012,Saline,Random,Natural,90,,,90,,61,,,61,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,85,5,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Miller; M. Mouledous,"Surface: n/a. 10cm: 26.7 C, 14.0 ppt. 30cm: 29.5 C, 12.2 ppt.;dead veg 10%."
CS28-102A,REFERENCE,4,9/12/2012,Saline,Random,Natural,90,,,90,,61,,,61,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Miller; M. Mouledous,"Surface: n/a. 10cm: 26.7 C, 14.0 ppt. 30cm: 29.5 C, 12.2 ppt.;dead veg 10%."
CS28-102A,REFERENCE,4,9/12/2012,Saline,Random,Natural,90,,,90,,61,,,61,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,,,Out,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Miller; M. Mouledous,"Surface: n/a. 10cm: 26.7 C, 14.0 ppt. 30cm: 29.5 C, 12.2 ppt.;dead veg 10%."
CS28-103A,,4,8/26/2008,Saline,Random,Natural,90,,,90,,110,,,110,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,80,5,In,,,,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux,"surface water = 0.2' deep, 29.6 deg C, 3.5 ppt;  porewater 10 cm = 30.5 deg C, 13.9 ppt;  "
CS28-103A,,4,8/26/2008,Saline,Random,Natural,90,,,90,,110,,,110,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,15,2,In,,,,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux,"surface water = 0.2' deep, 29.6 deg C, 3.5 ppt;  porewater 10 cm = 30.5 deg C, 13.9 ppt;  "
CS28-104A,REFERENCE,4,9/12/2012,Saline,Random,Natural,90,,,90,,55,,,55,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,,,Out,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Mouledous; M. Miller,Dead robustus is 15% in plot.
CS28-104A,REFERENCE,4,9/12/2012,Saline,Random,Natural,90,,,90,,55,,,55,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,90,5,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Mouledous; M. Miller,Dead robustus is 15% in plot.
CS28-104A,REFERENCE,4,9/12/2012,Saline,Random,Natural,90,,,90,,55,,,55,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,,,Out,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Mouledous; M. Miller,Dead robustus is 15% in plot.
CS28-150B,,4,8/26/2008,Saline,Random,Natural,90,,,90,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,15,2,In,,,,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux,"No height collected. surface water = 0.2' deep, 28.8 deg C, 2.5 ppt;  porewater 10 cm = 32 deg C, 11.9 ppt;  "
CS28-150B,,4,8/26/2008,Saline,Random,Natural,90,,,90,,,,,,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,60,4,In,,,,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux,"No height collected. surface water = 0.2' deep, 28.8 deg C, 2.5 ppt;  porewater 10 cm = 32 deg C, 11.9 ppt;  "
CS28-150B,,4,8/26/2008,Saline,Random,Natural,90,,,90,,,,,,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,30,3,In,,,,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux,"No height collected. surface water = 0.2' deep, 28.8 deg C, 2.5 ppt;  porewater 10 cm = 32 deg C, 11.9 ppt;  "
CS28-200A,,4,8/26/2008,Saline,Random,Natural,90,,,90,,73,,,73,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,90,5,Both,,,,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux,"surface water = 0.2' deep, 3.5 deg C, 3.4 ppt;  porewater 10 cm = 30.8 deg C, 12.8 ppt;  "
CS28-200A,,4,8/26/2008,Saline,Random,Natural,90,,,90,,73,,,73,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,Out,,,,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux,"surface water = 0.2' deep, 3.5 deg C, 3.4 ppt;  porewater 10 cm = 30.8 deg C, 12.8 ppt;  "
CS28-204A,,4,9/26/2007,Saline,Random,Natural,90,,,90,,110,,,110,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,90,5,Both,,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; L. Sharp,"Surface water= 0.8', 8.1 ppt; Porewater 10cm= 19.6 ppt; Porewater 30cm= 22.4 ppt"
CS28-206A,,4,8/26/2008,Saline,Random,Natural,90,,,90,,107,,,107,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,90,5,Both,,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller,"surface water = 0.17' deep, 33.2 deg C, 1.8 ppt;  porewater 10 cm = 30.2 deg C, 18.3 ppt;  porewater 30 cm = 28.8 deg C, 20.2 ppt;"
CS28-302A,PROJECT,2,9/10/2014,Saline,Random,Natural,90,,,90,,85.35,,,85.35,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,90,5,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,B. Wood; M. Mouledous; M. Miller,WL MARSH = 0.4ft (12.19cm);Surface - 27.7C 12.5ppt;10cm - 27.7C 21.8ppt;30cm - 28.7C 21.8ppt
CS28-302A,PROJECT,2,9/10/2014,Saline,Random,Natural,90,,,90,,85.35,,,85.35,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,,,Out,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,B. Wood; M. Mouledous; M. Miller,WL MARSH = 0.4ft (12.19cm);Surface - 27.7C 12.5ppt;10cm - 27.7C 21.8ppt;30cm - 28.7C 21.8ppt
CS28-304B,PROJECT,2,9/10/2014,Saline,Random,Natural,90,,,90,,143.26,,,143.26,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,60,4,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,B. Wood; M. Mouledous; M. Miller,WL MARSH = 0.2ft (6.10cm)
CS28-304B,PROJECT,2,9/10/2014,Saline,Random,Natural,90,,,90,,143.26,,,143.26,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,35,3,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,B. Wood; M. Mouledous; M. Miller,WL MARSH = 0.2ft (6.10cm)
CS28-305,CYCLE 3,4,9/24/2008,Saline,Random,Natural,90,,,90,,,,,,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,90,5,In,,,,LA DEPT OF NAT RES (CRDL),M. Miller; L. Sharp,"Wrack and dead Iva outside of plot.  surface water = 1.9' deep, 27.9 deg C, 18.3 ppt;"
CS28-305A,PROJECT,2,9/10/2014,Saline,Random,Natural,90,,,90,,88.39,,,88.39,,Spartina alterniflora Loisel.,smooth cordgrass,Spartina alterniflora Loisel.,smooth cordgrass,30,3,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Miller; M. Mouledous; B. Wood,WL MARSH = 0.1ft (3.05cm);Surface - 28.4C  8.6ppt;10cm - 32.2C  18.8ppt;30 cm - 30.0C  9.9ppt
CS28-305A,PROJECT,2,9/10/2014,Saline,Random,Natural,90,,,90,,88.39,,,88.39,,Batis maritima L.,turtleweed,Batis maritima L.,turtleweed,10,2,In,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Miller; M. Mouledous; B. Wood,WL MARSH = 0.1ft (3.05cm);Surface - 28.4C  8.6ppt;10cm - 32.2C  18.8ppt;30 cm - 30.0C  9.9ppt
CS28-305A,PROJECT,2,9/10/2014,Saline,Random,Natural,90,,,90,,88.39,,,88.39,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,60,4,Both,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Miller; M. Mouledous; B. Wood,WL MARSH = 0.1ft (3.05cm);Surface - 28.4C  8.6ppt;10cm - 32.2C  18.8ppt;30 cm - 30.0C  9.9ppt
PO06-19,,4,9/8/2010,Saline,Random,Natural,90,,,90,,117,,,59,,Distichlis spicata (L.) Greene,saltgrass,Distichlis spicata (L.) Greene,saltgrass,80,5,Both,,,,GULF ENGINEERS & CONSULTANTS,B. Mccoy; W. Grant,water 15 cm above marsh surface
PO06-19,,4,9/8/2010,Saline,Random,Natural,90,,,90,,117,,,59,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,25,2,Both,,,,GULF ENGINEERS & CONSULTANTS,B. Mccoy; W. Grant,water 15 cm above marsh surface
PO06-19,,4,9/8/2010,Saline,Random,Natural,90,,,90,,117,,,59,,Juncus roemerianus Scheele,needlegrass rush,Juncus roemerianus Scheele,needlegrass rush,,,Out,,,,GULF ENGINEERS & CONSULTANTS,B. Mccoy; W. Grant,water 15 cm above marsh surface
TE18-90,BW/5/B,0.25,8/6/1996,Saline,Random,Planted,90,,,90,,,,,,,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,20,2,Both,,,,LA DEPT OF NAT RES (CRDT),S. Beasley; K. Bahlinger,
