Year,Collection_Date,Community,Sample_Type,Vegetation_Type,Percent_Cover_Total,Scientific_Name,Common_Name,Percent_Cover,In_Out,Number_Planted,Number_Alive,Organization,Personnel,Comments
2015,8/4/15,Saline,Random,Natural,15,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,15,Both,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M. Miller; T. McGinnis,burnt (crispy) Water Level is 0 ft above marsh. Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
2015,8/4/15,Saline,Random,Natural,15,Juncus roemerianus Scheele,needlegrass rush,5,Both,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M. Miller; T. McGinnis,burnt (crispy) Water Level is 0 ft above marsh. Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
2003,9/16/03,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,15,In,2,2,LA DEPT OF NAT RES (CRDL),L. Sharp; M. Mouledous; C. Thibodeaux,"Terrace # 6, length 500 ft., orientation East/West, center transect south slope"
2003,9/16/03,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,10,In,2,2,LA DEPT OF NAT RES (CRDL),M. Mouledous; L. Sharp; C. Thibodeaux,"Terrace # 6, orientation east/west, length 500 ft, East transect south slope"
2005,9/1/05,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,15,Both,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller,north slope;60% dead;photo 18
2003,9/16/03,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,15,In,2,2,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 163, orientation east/west, length 500 ft, west transect south slope"
2005,9/1/05,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,15,Both,,,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux,70% dead alterniflora;photo 34;south slope west
2005,9/1/05,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,15,Both,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller,north slope
2003,9/16/03,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,15,In,2,2,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 156, orientation east/west, LENGTH 300 ft, plot on north slope"
2007,10/10/07,Saline,Random,Natural,15,Batis maritima L.,turtleweed,<1,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,West transect crown
2003,9/17/03,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,15,In,2,2,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 414, orientation east/west, length 500 ft, Center transect north slope"
2005,9/1/05,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,14,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,
2003,9/17/03,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,15,In,1,1,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; L. Sharp; M. Mouledous,"Terrace # 345, orientation east/west, length 500 ft, East transect north slope.;Adjacent Terrace # 346 collapsed.  Old distrutary channel runs through Terrace # 346."
2003,9/17/03,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,15,In,2,2,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 345, orientation east/west, length 500 ft, East transect south slope"
2003,9/17/03,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,15,In,2,2,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 345, orientation east/west, length 500 ft, Center transect north slope"
2003,9/17/03,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,15,In,2,2,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 345, orientation east/west, length 500 ft, Center transect south slope"
2003,9/17/03,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,15,In,2,2,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 345, orientation east/west, length 500 ft, West transect north slope"
2005,9/1/05,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,15,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,photo 54
2003,9/17/03,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,15,In,2,2,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 345, orientation east/west, length 500 ft, West transect south slope"
2005,9/1/05,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,10,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,photo 51
2005,9/1/05,Saline,Random,Planted,15,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,3,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,photo 51
2007,10/10/07,Saline,Random,Natural,15,Spartina alterniflora Loisel.,smooth cordgrass,12,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,East transect north slope;Replaced pole
2007,10/10/07,Saline,Random,Natural,15,Batis maritima L.,turtleweed,<1,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,East transect north slope;Replaced pole
2007,10/10/07,Saline,Random,Natural,15,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,2,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,East transect north slope;Replaced pole
2005,9/1/05,Saline,Random,Natural,15,Spartina alterniflora Loisel.,smooth cordgrass,4,In,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,re-est. plot
2005,9/1/05,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,3,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,
2005,9/1/05,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,10,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,
2005,9/1/05,Saline,Random,Planted,15,Distichlis spicata (L.) Greene,saltgrass,3,In,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,
2005,9/1/05,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,15,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,terrace eroded on north side;photo 55
1999,8/31/99,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,14,Both,16,15,LA DEPT OF NAT RES (CRDT),J. Wallace; J. Rapp; J. Young,
1999,8/31/99,Saline,Random,Planted,15,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),J. Wallace; J. Rapp; J. Young,
1999,8/24/99,Saline,Random,Planted,15,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,3,In,8,6,LA DEPT OF NAT RES (CRDT),K. Vincent; J. Stratford,
1999,8/24/99,Saline,Random,Planted,15,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,10,0,LA DEPT OF NAT RES (CRDT),K. Vincent; J. Stratford,
2003,9/15/03,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,15,Both,,,LA DEPT OF NAT RES (CRDT),R. Chiasson; T. Hubbell; A. Lasseigne,
2001,9/19/01,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,75,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; K. Gray,
2003,9/15/03,Saline,Random,Natural,15,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,2,Both,,,LA DEPT OF NAT RES (CRDT),T. Hubbell; R. Chiasson; A. Lasseigne,
2004,10/12/04,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,15,Both,12,,LA DEPT OF NAT RES (CRDT),T. Folse; K. Gray; E. Lear,Indistinguishable;Row 1
2004,10/12/04,Saline,Random,Planted,15,Distichlis spicata (L.) Greene,saltgrass,,Out,,,LA DEPT OF NAT RES (CRDT),T. Folse; K. Gray; E. Lear,Indistinguishable;Row 1
2004,10/12/04,Saline,Random,Planted,15,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),T. Folse; K. Gray; E. Lear,Indistinguishable;Row 1
2014,10/20/14,Saline,Random,Planted,15,Distichlis spicata (L.) Greene,saltgrass,,Out,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; E. Lear; L. Rodrigue; T. Hubbell, Water Level is below marsh. Open water is 0%. Bare ground is 85%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
2014,10/20/14,Saline,Random,Planted,15,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; E. Lear; L. Rodrigue; T. Hubbell, Water Level is below marsh. Open water is 0%. Bare ground is 85%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
2013,9/25/13,Saline,Random,Planted,15,Phragmites australis (Cav.) Trin. ex Steud.,common reed,,Out,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,E. Lear; G. Curole; L. Rodrigue; T. Hubbell,The TE-52-V22 plot is located on the Caminada-Moreau Headland on a created dune; No water on dune; Unvegetated surface:  85% Bare Ground.
2013,9/25/13,Saline,Random,Planted,15,Distichlis spicata (L.) Greene,saltgrass,,Out,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,E. Lear; G. Curole; L. Rodrigue; T. Hubbell,The TE-52-V22 plot is located on the Caminada-Moreau Headland on a created dune; No water on dune; Unvegetated surface:  85% Bare Ground.
2013,9/25/13,Saline,Random,Planted,15,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,1,Both,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,E. Lear; G. Curole; L. Rodrigue; T. Hubbell,The TE-52-V22 plot is located on the Caminada-Moreau Headland on a created dune; No water on dune; Unvegetated surface:  85% Bare Ground.
2013,9/25/13,Saline,Random,Planted,15,Distichlis spicata (L.) Greene,saltgrass,,Out,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; L. Rodrigue; T. Hubbell; E. Lear,The TE-52-V23 plot is located on the Caminada-Moreau Headland on a created dune; No water on dune; Unvegetated surface:  85% Bare Ground.
2014,10/20/14,Saline,Random,Planted,15,Distichlis spicata (L.) Greene,saltgrass,,Out,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; E. Lear; L. Rodrigue; T. Hubbell, Water Level is below marsh. Open water is 0%. Bare ground is 85%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
2014,10/20/14,Saline,Random,Planted,15,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; E. Lear; L. Rodrigue; T. Hubbell, Water Level is below marsh. Open water is 0%. Bare ground is 85%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
1995,12/4/95,Saline,Random,Planted,15,Phragmites australis (Cav.) Trin. ex Steud.,common reed,<1,In,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; D. Weifenbach; M. Miller,
1995,12/4/95,Saline,Random,Planted,15,Spartina alterniflora Loisel.,smooth cordgrass,14.6,In,16,15,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; D. Weifenbach; M. Miller,
1997,8/4/97,Saline,Random,Planted,15.5,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,<1,Both,,,LA DEPT OF NAT RES (CRDT),M. Townson; T. Folse,
1997,8/5/97,Saline,Random,Planted,16.5,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,<1,Both,,,LA DEPT OF NAT RES (CRDT),M. Townson; T. Folse,
1997,8/5/97,Saline,Random,Planted,16.5,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,<1,Both,,,LA DEPT OF NAT RES (CRDT),M. Townson; T. Folse,
1997,8/4/97,Saline,Random,Planted,17,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,3,Both,,,LA DEPT OF NAT RES (CRDT),T. Folse; M. Townson,
1999,8/24/99,Saline,Random,Planted,17,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,Solitary,In,8,1,LA DEPT OF NAT RES (CRDT),J. Stratford; K. Vincent,
1995,12/4/95,Saline,Random,Planted,17.7,Spartina alterniflora Loisel.,smooth cordgrass,17.1,In,16,16,LA DEPT OF NAT RES (CRDL),M. Miller; D. Weifenbach; C. Thibodeaux,
1997,8/7/97,Saline,Random,Planted,18,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,3,Both,,,LA DEPT OF NAT RES (CRDT),M. Townson; T. Folse,
1995,12/4/95,Saline,Random,Planted,18.5,Spartina alterniflora Loisel.,smooth cordgrass,16.6,In,16,16,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
1995,12/4/95,Saline,Random,Planted,19.4,Spartina alterniflora Loisel.,smooth cordgrass,18.6,In,16,16,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
1995,12/4/95,Saline,Random,Planted,19.4,Spartina alterniflora Loisel.,smooth cordgrass,16.3,In,16,16,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux; D. Weifenbach,
2001,10/22/01,Saline,Random,Planted,20,Batis maritima L.,turtleweed,<1,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,10/22/01,Saline,Random,Planted,20,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,5,0,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/18/01,Saline,Random,Planted,20,Distichlis spicata (L.) Greene,saltgrass,20,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2002,9/18/02,Saline,Random,Planted,20,Batis maritima L.,turtleweed,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; K. Gray,"*No plant species left!;*Panicum amarum row visible in nearby plots to east, but none in plot."
2002,9/18/02,Saline,Random,Planted,20,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,5,0,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; K. Gray,"*No plant species left!;*Panicum amarum row visible in nearby plots to east, but none in plot."
2006,9/12/06,Saline,Random,,20,Spartina alterniflora Loisel.,smooth cordgrass,20,Both,,,LA DEPT OF NAT RES (CRDL),D. Castellanos; C. Thibodeaux; M. Miller,Porewater   Temp    SpCond  Salinity;Surface      31.0 C    24300    14.6 ppt  depth- 0.2 ft;10 cm         31.3       32170     19.9 ppt;30 cm         29.9       32320     20.1 ppt;Photo 77;Very broken marsh. Stressed.;Dead stuff 60%
2006,9/12/06,Saline,Random,,20,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,1,Both,,,LA DEPT OF NAT RES (CRDL),D. Castellanos; C. Thibodeaux; M. Miller,Porewater   Temp    SpCond  Salinity;Surface      31.0 C    24300    14.6 ppt  depth- 0.2 ft;10 cm         31.3       32170     19.9 ppt;30 cm         29.9       32320     20.1 ppt;Photo 77;Very broken marsh. Stressed.;Dead stuff 60%
2013,6/25/13,Saline,Random,Planted,20,Spartina alterniflora Loisel.,smooth cordgrass,20,Both,10,10,COASTAL PROTECTION AND RESTORATION AUTHORITY,T. McGinnis; B.Wood; M. Mouledous,Bankline double row planting; shoreline reach 100% est survival.  Surface water salinity = 8.5 ppt; PW 20 cm salinity = 11.8 ppt Water Level is 0.6 ft above marsh. Open water is 80%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
2005,8/31/05,Saline,Random,Planted,20,Spartina alterniflora Loisel.,smooth cordgrass,15,Both,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller,south east slope
2005,8/31/05,Saline,Random,Planted,20,Spartina alterniflora Loisel.,smooth cordgrass,15,Both,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller,crown
2003,9/16/03,Saline,Random,Planted,20,Spartina alterniflora Loisel.,smooth cordgrass,15,In,2,2,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous; L. Sharp,"Terrace # 121, orientation east/west, length 300 ft, Center terrace plot on N slope"
2003,9/16/03,Saline,Random,Planted,20,Spartina alterniflora Loisel.,smooth cordgrass,10,In,2,2,LA DEPT OF NAT RES (CRDL),M. Mouledous; L. Sharp; C. Thibodeaux,"Terrace # 126, orientation east/west, length 300 ft, Center terrace transect., plot located on north slope."
2003,9/16/03,Saline,Random,Planted,20,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,3,In,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; L. Sharp; C. Thibodeaux,"Terrace # 126, orientation east/west, length 300 ft, Center terrace transect., plot located on north slope."
2005,9/1/05,Saline,Random,Planted,20,Spartina alterniflora Loisel.,smooth cordgrass,10,In,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller,85% dead alterniflora;photo 21
2005,9/1/05,Saline,Random,Planted,20,Spartina alterniflora Loisel.,smooth cordgrass,10,In,,,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux,10% dead alterniflora;vigna on dead alterniflora
2005,9/1/05,Saline,Random,Planted,20,Spartina alterniflora Loisel.,smooth cordgrass,15,Both,,,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux,"north slope;60% dead alterniflora;boatshed staff gauge 3:00, 1.1 N AVD 88"
2005,9/1/05,Saline,Random,Planted,20,Spartina alterniflora Loisel.,smooth cordgrass,20,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,
2005,9/1/05,Saline,Random,Planted,20,Spartina alterniflora Loisel.,smooth cordgrass,15,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,
1996,8/6/96,Saline,Random,Planted,20,Distichlis spicata (L.) Greene,saltgrass,5,Both,,,LA DEPT OF NAT RES (CRDT),K. Bahlinger; S. Beasley,
1996,8/6/96,Saline,Random,Planted,20,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,5,Both,,,LA DEPT OF NAT RES (CRDT),K. Bahlinger; S. Beasley,
1997,8/4/97,Saline,Random,Planted,20,Distichlis spicata (L.) Greene,saltgrass,4,Both,,,LA DEPT OF NAT RES (CRDT),M. Townson; T. Folse,
1997,8/4/97,Saline,Random,Planted,20,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,3,Both,,,LA DEPT OF NAT RES (CRDT),M. Townson; T. Folse,
1997,8/7/97,Saline,Random,Planted,20,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,5,Both,,,LA DEPT OF NAT RES (CRDT),M. Townson; T. Folse,
2001,9/20/01,Saline,Random,Planted,20,Distichlis spicata (L.) Greene,saltgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; K. Gray,
2001,9/19/01,Saline,Random,Planted,20,Spartina alterniflora Loisel.,smooth cordgrass,20,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; K. Gray,
2001,8/21/01,Saline,Random,Planted,20,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2002,9/16/02,Saline,Random,Planted,20,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),K. Gray,stake # 343
2004,10/12/04,Saline,Random,Planted,20,Spartina alterniflora Loisel.,smooth cordgrass,20,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; K. Gray; T. Folse,
2004,10/12/04,Saline,Random,Planted,20,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; K. Gray; T. Folse,
2004,10/12/04,Saline,Random,Planted,20,Spartina alterniflora Loisel.,smooth cordgrass,20,Both,9,,LA DEPT OF NAT RES (CRDT),T. Folse; K. Gray; E. Lear,Indistinguishable;Row 1
2004,10/12/04,Saline,Random,Planted,20,Distichlis spicata (L.) Greene,saltgrass,,Out,,,LA DEPT OF NAT RES (CRDT),T. Folse; K. Gray; E. Lear,Indistinguishable;Row 1
2004,10/12/04,Saline,Random,Planted,20,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,2,Both,,,LA DEPT OF NAT RES (CRDT),T. Folse; K. Gray; E. Lear,Indistinguishable;Row 1
2004,10/12/04,Saline,Random,Planted,20,Spartina alterniflora Loisel.,smooth cordgrass,20,Both,12,,LA DEPT OF NAT RES (CRDT),T. Folse; K. Gray; E. Lear,Indistinguishable;Row 3
2004,10/12/04,Saline,Random,Planted,20,Distichlis spicata (L.) Greene,saltgrass,,Out,,,LA DEPT OF NAT RES (CRDT),T. Folse; K. Gray; E. Lear,Indistinguishable;Row 3
2004,10/12/04,Saline,Random,Planted,20,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),T. Folse; K. Gray; E. Lear,Indistinguishable;Row 3
2014,10/20/14,Saline,Random,Planted,20,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; E. Lear; L. Rodrigue; T. Hubbell, Water Level is below marsh. Open water is 0%. Bare ground is 80%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
2016,9/9/16,Saline,Random,Natural,20,Spartina alterniflora Loisel.,smooth cordgrass,15,Both,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; E. Lear; L. Rodrigue; T. Hubbell,Plot on Algae Mat Water Level is 0 ft above marsh. Open water is 0%. Bare ground is 65%. Dead vegetation is 15%. Flooded-Undetermined is 0%.
1995,12/4/95,Saline,Random,Planted,20,Spartina alterniflora Loisel.,smooth cordgrass,15.6,In,16,16,LA DEPT OF NAT RES (CRDL),M. Miller; C. Thibodeaux; D. Weifenbach,
1995,12/4/95,Saline,Random,Planted,20.9,Spartina alterniflora Loisel.,smooth cordgrass,18.4,In,16,15,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
1997,8/4/97,Saline,Random,Planted,21,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,5,Both,,,LA DEPT OF NAT RES (CRDT),M. Townson; T. Folse,
1995,12/4/95,Saline,Random,Planted,21,Spartina alterniflora Loisel.,smooth cordgrass,6.4,In,16,15,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
1995,12/4/95,Saline,Random,Planted,21.2,Spartina alterniflora Loisel.,smooth cordgrass,20.6,In,16,16,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
1997,8/5/97,Saline,Random,Planted,21.5,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,2,Both,,,LA DEPT OF NAT RES (CRDT),M. Townson; T. Folse,
2001,10/22/01,Saline,Random,Planted,22,Spartina alterniflora Loisel.,smooth cordgrass,22,Both,20,19,LA DEPT OF NAT RES (CRDT),T. Folse; J. Rapp,
2001,10/22/01,Saline,Random,Natural,22,Spartina alterniflora Loisel.,smooth cordgrass,22,Both,,,LA DEPT OF NAT RES (CRDT),T. Folse; J. Rapp,
1995,12/4/95,Saline,Random,Planted,22.9,Spartina alterniflora Loisel.,smooth cordgrass,22.9,In,16,14,LA DEPT OF NAT RES (CRDL),D. Weifenbach; C. Thibodeaux; M. Miller,
1997,8/7/97,Saline,Random,Planted,23,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,3,Both,,,LA DEPT OF NAT RES (CRDT),M. Townson; T. Folse,
